Tid,Pris
2022-09-15 12:35:00,2.281
2022-09-15 12:40:00,2.272
2022-09-15 12:45:00,2.262
2022-09-15 12:50:00,2.252
2022-09-15 12:55:00,2.242
2022-09-15 13:00:00,2.232
2022-09-15 13:05:00,2.23
2022-09-15 13:10:00,2.227
2022-09-15 13:15:00,2.225
2022-09-15 13:20:00,2.222
2022-09-15 13:25:00,2.219
2022-09-15 13:30:00,2.217
2022-09-15 13:35:00,2.214
2022-09-15 13:40:00,2.212
2022-09-15 13:45:00,2.209
2022-09-15 13:50:00,2.207
2022-09-15 13:55:00,2.204
2022-09-15 14:00:00,2.202
2022-09-15 14:05:00,2.18
2022-09-15 14:10:00,2.158
2022-09-15 14:15:00,2.136
2022-09-15 14:20:00,2.114
2022-09-15 14:25:00,2.092
2022-09-15 14:30:00,2.071
2022-09-15 14:35:00,2.049
2022-09-15 14:40:00,2.027
2022-09-15 14:45:00,2.005
2022-09-15 14:50:00,1.983
2022-09-15 14:55:00,1.961
2022-09-15 15:00:00,1.939
2022-09-15 15:05:00,1.948
2022-09-15 15:10:00,1.957
2022-09-15 15:15:00,1.965
2022-09-15 15:20:00,1.974
2022-09-15 15:25:00,1.982
2022-09-15 15:30:00,1.991
2022-09-15 15:35:00,2.0
2022-09-15 15:40:00,2.008
2022-09-15 15:45:00,2.017
2022-09-15 15:50:00,2.025
2022-09-15 15:55:00,2.034
2022-09-15 16:00:00,2.043
2022-09-15 16:05:00,2.099
2022-09-15 16:10:00,2.156
2022-09-15 16:15:00,2.213
2022-09-15 16:20:00,2.269
2022-09-15 16:25:00,2.326
2022-09-15 16:30:00,2.382
2022-09-15 16:35:00,2.439
2022-09-15 16:40:00,2.496
2022-09-15 16:45:00,2.552
2022-09-15 16:50:00,2.609
2022-09-15 16:55:00,2.666
2022-09-15 17:00:00,2.722
2022-09-15 17:05:00,2.75
2022-09-15 17:10:00,2.779
2022-09-15 17:15:00,2.807
2022-09-15 17:20:00,2.835
2022-09-15 17:25:00,2.863
2022-09-15 17:30:00,2.891
2022-09-15 17:35:00,2.92
2022-09-15 17:40:00,2.948
2022-09-15 17:45:00,2.976
2022-09-15 17:50:00,3.004
2022-09-15 17:55:00,3.032
2022-09-15 18:00:00,3.061
2022-09-15 18:05:00,3.065
2022-09-15 18:10:00,3.069
2022-09-15 18:15:00,3.074
2022-09-15 18:20:00,3.078
2022-09-15 18:25:00,3.082
2022-09-15 18:30:00,3.087
2022-09-15 18:35:00,3.091
2022-09-15 18:40:00,3.095
2022-09-15 18:45:00,3.099
2022-09-15 18:50:00,3.104
2022-09-15 18:55:00,3.108
2022-09-15 19:00:00,3.112
2022-09-15 19:05:00,3.116
2022-09-15 19:10:00,3.119
2022-09-15 19:15:00,3.122
2022-09-15 19:20:00,3.126
2022-09-15 19:25:00,3.129
2022-09-15 19:30:00,3.132
2022-09-15 19:35:00,3.136
2022-09-15 19:40:00,3.139
2022-09-15 19:45:00,3.142
2022-09-15 19:50:00,3.146
2022-09-15 19:55:00,3.149
2022-09-15 20:00:00,3.152
2022-09-15 20:05:00,3.133
2022-09-15 20:10:00,3.114
2022-09-15 20:15:00,3.095
2022-09-15 20:20:00,3.076
2022-09-15 20:25:00,3.057
2022-09-15 20:30:00,3.038
2022-09-15 20:35:00,3.019
2022-09-15 20:40:00,3.0
2022-09-15 20:45:00,2.981
2022-09-15 20:50:00,2.962
2022-09-15 20:55:00,2.943
2022-09-15 21:00:00,2.924
2022-09-15 21:05:00,2.898
2022-09-15 21:10:00,2.873
2022-09-15 21:15:00,2.847
2022-09-15 21:20:00,2.821
2022-09-15 21:25:00,2.796
2022-09-15 21:30:00,2.77
2022-09-15 21:35:00,2.744
2022-09-15 21:40:00,2.719
2022-09-15 21:45:00,2.693
2022-09-15 21:50:00,2.668
2022-09-15 21:55:00,2.642
2022-09-15 22:00:00,2.616
2022-09-15 22:05:00,2.556
2022-09-15 22:10:00,2.495
2022-09-15 22:15:00,2.435
2022-09-15 22:20:00,2.374
2022-09-15 22:25:00,2.313
2022-09-15 22:30:00,2.253
2022-09-15 22:35:00,2.192
2022-09-15 22:40:00,2.132
2022-09-15 22:45:00,2.071
2022-09-15 22:50:00,2.011
2022-09-15 22:55:00,1.95
2022-09-15 23:00:00,1.889
2022-09-15 23:05:00,1.845
2022-09-15 23:10:00,1.801
2022-09-15 23:15:00,1.757
2022-09-15 23:20:00,1.712
2022-09-15 23:25:00,1.668
2022-09-15 23:30:00,1.624
2022-09-15 23:35:00,1.579
2022-09-15 23:40:00,1.535
2022-09-15 23:45:00,1.491
2022-09-15 23:50:00,1.446
2022-09-15 23:55:00,1.402
2022-09-16 00:00:00,1.358
2022-09-16 00:05:00,1.346
2022-09-16 00:10:00,1.334
2022-09-16 00:15:00,1.323
2022-09-16 00:20:00,1.311
2022-09-16 00:25:00,1.299
2022-09-16 00:30:00,1.288
2022-09-16 00:35:00,1.276
2022-09-16 00:40:00,1.264
2022-09-16 00:45:00,1.253
2022-09-16 00:50:00,1.241
2022-09-16 00:55:00,1.229
2022-09-16 01:00:00,1.218
2022-09-16 01:05:00,1.203
2022-09-16 01:10:00,1.189
2022-09-16 01:15:00,1.175
2022-09-16 01:20:00,1.161
2022-09-16 01:25:00,1.147
2022-09-16 01:30:00,1.133
2022-09-16 01:35:00,1.119
2022-09-16 01:40:00,1.104
2022-09-16 01:45:00,1.09
2022-09-16 01:50:00,1.076
2022-09-16 01:55:00,1.062
2022-09-16 02:00:00,1.048
2022-09-16 02:05:00,1.046
2022-09-16 02:10:00,1.045
2022-09-16 02:15:00,1.043
2022-09-16 02:20:00,1.041
2022-09-16 02:25:00,1.04
2022-09-16 02:30:00,1.038
2022-09-16 02:35:00,1.036
2022-09-16 02:40:00,1.035
2022-09-16 02:45:00,1.033
2022-09-16 02:50:00,1.031
2022-09-16 02:55:00,1.03
2022-09-16 03:00:00,1.028
2022-09-16 03:05:00,1.031
2022-09-16 03:10:00,1.033
2022-09-16 03:15:00,1.036
2022-09-16 03:20:00,1.039
2022-09-16 03:25:00,1.042
2022-09-16 03:30:00,1.044
2022-09-16 03:35:00,1.047
2022-09-16 03:40:00,1.05
2022-09-16 03:45:00,1.052
2022-09-16 03:50:00,1.055
2022-09-16 03:55:00,1.058
2022-09-16 04:00:00,1.06
2022-09-16 04:05:00,1.103
2022-09-16 04:10:00,1.146
2022-09-16 04:15:00,1.188
2022-09-16 04:20:00,1.231
2022-09-16 04:25:00,1.274
2022-09-16 04:30:00,1.317
2022-09-16 04:35:00,1.359
2022-09-16 04:40:00,1.402
2022-09-16 04:45:00,1.445
2022-09-16 04:50:00,1.487
2022-09-16 04:55:00,1.53
2022-09-16 05:00:00,1.573
2022-09-16 05:05:00,1.661
2022-09-16 05:10:00,1.75
2022-09-16 05:15:00,1.838
2022-09-16 05:20:00,1.926
2022-09-16 05:25:00,2.015
2022-09-16 05:30:00,2.103
2022-09-16 05:35:00,2.191
2022-09-16 05:40:00,2.28
2022-09-16 05:45:00,2.368
2022-09-16 05:50:00,2.456
2022-09-16 05:55:00,2.545
2022-09-16 06:00:00,2.633
2022-09-16 06:05:00,2.675
2022-09-16 06:10:00,2.716
2022-09-16 06:15:00,2.758
2022-09-16 06:20:00,2.799
2022-09-16 06:25:00,2.841
2022-09-16 06:30:00,2.882
2022-09-16 06:35:00,2.924
2022-09-16 06:40:00,2.965
2022-09-16 06:45:00,3.007
2022-09-16 06:50:00,3.048
2022-09-16 06:55:00,3.09
2022-09-16 07:00:00,3.131
2022-09-16 07:05:00,3.147
2022-09-16 07:10:00,3.162
2022-09-16 07:15:00,3.177
2022-09-16 07:20:00,3.193
2022-09-16 07:25:00,3.208
2022-09-16 07:30:00,3.224
2022-09-16 07:35:00,3.239
2022-09-16 07:40:00,3.255
2022-09-16 07:45:00,3.27
2022-09-16 07:50:00,3.286
2022-09-16 07:55:00,3.301
2022-09-16 08:00:00,3.316
2022-09-16 08:05:00,3.247
2022-09-16 08:10:00,3.177
2022-09-16 08:15:00,3.108
2022-09-16 08:20:00,3.038
2022-09-16 08:25:00,2.969
2022-09-16 08:30:00,2.899
2022-09-16 08:35:00,2.83
2022-09-16 08:40:00,2.76
2022-09-16 08:45:00,2.691
2022-09-16 08:50:00,2.621
2022-09-16 08:55:00,2.552
2022-09-16 09:00:00,2.482
2022-09-16 09:05:00,2.393
2022-09-16 09:10:00,2.304
2022-09-16 09:15:00,2.215
2022-09-16 09:20:00,2.126
2022-09-16 09:25:00,2.038
2022-09-16 09:30:00,1.949
2022-09-16 09:35:00,1.86
2022-09-16 09:40:00,1.771
2022-09-16 09:45:00,1.682
2022-09-16 09:50:00,1.593
2022-09-16 09:55:00,1.504
2022-09-16 10:00:00,1.415
2022-09-16 10:05:00,1.367
2022-09-16 10:10:00,1.318
2022-09-16 10:15:00,1.269
2022-09-16 10:20:00,1.221
2022-09-16 10:25:00,1.172
2022-09-16 10:30:00,1.124
2022-09-16 10:35:00,1.075
2022-09-16 10:40:00,1.026
2022-09-16 10:45:00,0.978
2022-09-16 10:50:00,0.929
2022-09-16 10:55:00,0.88
2022-09-16 11:00:00,0.832
2022-09-16 11:05:00,0.813
2022-09-16 11:10:00,0.793
2022-09-16 11:15:00,0.774
2022-09-16 11:20:00,0.755
2022-09-16 11:25:00,0.736
2022-09-16 11:30:00,0.717
2022-09-16 11:35:00,0.698
2022-09-16 11:40:00,0.679
2022-09-16 11:45:00,0.659
2022-09-16 11:50:00,0.64
2022-09-16 11:55:00,0.621
2022-09-16 12:00:00,0.602
2022-09-16 12:05:00,0.594
2022-09-16 12:10:00,0.586
2022-09-16 12:15:00,0.578
2022-09-16 12:20:00,0.569
2022-09-16 12:25:00,0.561
2022-09-16 12:30:00,0.553
2022-09-16 12:35:00,0.545
2022-09-16 12:40:00,0.537
2022-09-16 12:45:00,0.529
2022-09-16 12:50:00,0.521
2022-09-16 12:55:00,0.513
2022-09-16 13:00:00,0.504
2022-09-16 13:05:00,0.486
2022-09-16 13:10:00,0.468
2022-09-16 13:15:00,0.449
2022-09-16 13:20:00,0.431
2022-09-16 13:25:00,0.413
2022-09-16 13:30:00,0.394
2022-09-16 13:35:00,0.376
2022-09-16 13:40:00,0.357
2022-09-16 13:45:00,0.339
2022-09-16 13:50:00,0.321
2022-09-16 13:55:00,0.302
2022-09-16 14:00:00,0.284
2022-09-16 14:05:00,0.288
2022-09-16 14:10:00,0.291
2022-09-16 14:15:00,0.295
2022-09-16 14:20:00,0.298
2022-09-16 14:25:00,0.302
2022-09-16 14:30:00,0.305
2022-09-16 14:35:00,0.309
2022-09-16 14:40:00,0.313
2022-09-16 14:45:00,0.316
2022-09-16 14:50:00,0.32
2022-09-16 14:55:00,0.323
2022-09-16 15:00:00,0.327
2022-09-16 15:05:00,0.351
2022-09-16 15:10:00,0.375
2022-09-16 15:15:00,0.4
2022-09-16 15:20:00,0.424
2022-09-16 15:25:00,0.448
2022-09-16 15:30:00,0.472
2022-09-16 15:35:00,0.497
2022-09-16 15:40:00,0.521
2022-09-16 15:45:00,0.545
2022-09-16 15:50:00,0.569
2022-09-16 15:55:00,0.594
2022-09-16 16:00:00,0.618
2022-09-16 16:05:00,0.659
2022-09-16 16:10:00,0.701
2022-09-16 16:15:00,0.742
2022-09-16 16:20:00,0.784
2022-09-16 16:25:00,0.825
2022-09-16 16:30:00,0.866
2022-09-16 16:35:00,0.908
2022-09-16 16:40:00,0.949
2022-09-16 16:45:00,0.991
2022-09-16 16:50:00,1.032
2022-09-16 16:55:00,1.073
2022-09-16 17:00:00,1.115
2022-09-16 17:05:00,1.216
2022-09-16 17:10:00,1.318
2022-09-16 17:15:00,1.419
2022-09-16 17:20:00,1.521
2022-09-16 17:25:00,1.622
2022-09-16 17:30:00,1.724
2022-09-16 17:35:00,1.825
2022-09-16 17:40:00,1.927
2022-09-16 17:45:00,2.028
2022-09-16 17:50:00,2.13
2022-09-16 17:55:00,2.232
2022-09-16 18:00:00,2.333
2022-09-16 18:05:00,2.364
2022-09-16 18:10:00,2.395
2022-09-16 18:15:00,2.426
2022-09-16 18:20:00,2.457
2022-09-16 18:25:00,2.489
2022-09-16 18:30:00,2.52
2022-09-16 18:35:00,2.551
2022-09-16 18:40:00,2.582
2022-09-16 18:45:00,2.613
2022-09-16 18:50:00,2.644
2022-09-16 18:55:00,2.675
2022-09-16 19:00:00,2.706
2022-09-16 19:05:00,2.698
2022-09-16 19:10:00,2.689
2022-09-16 19:15:00,2.68
2022-09-16 19:20:00,2.672
2022-09-16 19:25:00,2.663
2022-09-16 19:30:00,2.654
2022-09-16 19:35:00,2.646
2022-09-16 19:40:00,2.637
2022-09-16 19:45:00,2.629
2022-09-16 19:50:00,2.62
2022-09-16 19:55:00,2.611
2022-09-16 20:00:00,2.603
2022-09-16 20:05:00,2.522
2022-09-16 20:10:00,2.441
2022-09-16 20:15:00,2.36
2022-09-16 20:20:00,2.279
2022-09-16 20:25:00,2.198
2022-09-16 20:30:00,2.118
2022-09-16 20:35:00,2.037
2022-09-16 20:40:00,1.956
2022-09-16 20:45:00,1.875
2022-09-16 20:50:00,1.794
2022-09-16 20:55:00,1.713
2022-09-16 21:00:00,1.633
2022-09-16 21:05:00,1.596
2022-09-16 21:10:00,1.56
2022-09-16 21:15:00,1.524
2022-09-16 21:20:00,1.487
2022-09-16 21:25:00,1.451
2022-09-16 21:30:00,1.414
2022-09-16 21:35:00,1.378
2022-09-16 21:40:00,1.342
2022-09-16 21:45:00,1.305
2022-09-16 21:50:00,1.269
2022-09-16 21:55:00,1.233
2022-09-16 22:00:00,1.196
2022-09-16 22:05:00,1.171
2022-09-16 22:10:00,1.145
2022-09-16 22:15:00,1.12
2022-09-16 22:20:00,1.095
2022-09-16 22:25:00,1.069
2022-09-16 22:30:00,1.044
2022-09-16 22:35:00,1.019
2022-09-16 22:40:00,0.993
2022-09-16 22:45:00,0.968
2022-09-16 22:50:00,0.942
2022-09-16 22:55:00,0.917
2022-09-16 23:00:00,0.892
2022-09-16 23:05:00,0.875
2022-09-16 23:10:00,0.858
2022-09-16 23:15:00,0.841
2022-09-16 23:20:00,0.824
2022-09-16 23:25:00,0.807
2022-09-16 23:30:00,0.79
2022-09-16 23:35:00,0.773
2022-09-16 23:40:00,0.756
2022-09-16 23:45:00,0.739
2022-09-16 23:50:00,0.723
2022-09-16 23:55:00,0.706
2022-09-17 00:00:00,0.689
2022-09-17 00:05:00,0.681
2022-09-17 00:10:00,0.673
2022-09-17 00:15:00,0.666
2022-09-17 00:20:00,0.658
2022-09-17 00:25:00,0.65
2022-09-17 00:30:00,0.643
2022-09-17 00:35:00,0.635
2022-09-17 00:40:00,0.627
2022-09-17 00:45:00,0.62
2022-09-17 00:50:00,0.612
2022-09-17 00:55:00,0.604
2022-09-17 01:00:00,0.597
2022-09-17 01:05:00,0.591
2022-09-17 01:10:00,0.585
2022-09-17 01:15:00,0.58
2022-09-17 01:20:00,0.574
2022-09-17 01:25:00,0.569
2022-09-17 01:30:00,0.563
2022-09-17 01:35:00,0.557
2022-09-17 01:40:00,0.552
2022-09-17 01:45:00,0.546
2022-09-17 01:50:00,0.54
2022-09-17 01:55:00,0.535
2022-09-17 02:00:00,0.529
2022-09-17 02:05:00,0.535
2022-09-17 02:10:00,0.54
2022-09-17 02:15:00,0.546
2022-09-17 02:20:00,0.552
2022-09-17 02:25:00,0.557
2022-09-17 02:30:00,0.563
2022-09-17 02:35:00,0.568
2022-09-17 02:40:00,0.574
2022-09-17 02:45:00,0.58
2022-09-17 02:50:00,0.585
2022-09-17 02:55:00,0.591
2022-09-17 03:00:00,0.596
2022-09-17 03:05:00,0.591
2022-09-17 03:10:00,0.585
2022-09-17 03:15:00,0.579
2022-09-17 03:20:00,0.574
2022-09-17 03:25:00,0.568
2022-09-17 03:30:00,0.563
2022-09-17 03:35:00,0.557
2022-09-17 03:40:00,0.551
2022-09-17 03:45:00,0.546
2022-09-17 03:50:00,0.54
2022-09-17 03:55:00,0.534
2022-09-17 04:00:00,0.529
2022-09-17 04:05:00,0.53
2022-09-17 04:10:00,0.531
2022-09-17 04:15:00,0.532
2022-09-17 04:20:00,0.533
2022-09-17 04:25:00,0.534
2022-09-17 04:30:00,0.535
2022-09-17 04:35:00,0.536
2022-09-17 04:40:00,0.537
2022-09-17 04:45:00,0.538
2022-09-17 04:50:00,0.539
2022-09-17 04:55:00,0.54
2022-09-17 05:00:00,0.541
2022-09-17 05:05:00,0.546
2022-09-17 05:10:00,0.552
2022-09-17 05:15:00,0.558
2022-09-17 05:20:00,0.564
2022-09-17 05:25:00,0.57
2022-09-17 05:30:00,0.576
2022-09-17 05:35:00,0.582
2022-09-17 05:40:00,0.588
2022-09-17 05:45:00,0.594
2022-09-17 05:50:00,0.6
2022-09-17 05:55:00,0.606
2022-09-17 06:00:00,0.612
2022-09-17 06:05:00,0.614
2022-09-17 06:10:00,0.616
2022-09-17 06:15:00,0.619
2022-09-17 06:20:00,0.621
2022-09-17 06:25:00,0.623
2022-09-17 06:30:00,0.626
2022-09-17 06:35:00,0.628
2022-09-17 06:40:00,0.63
2022-09-17 06:45:00,0.633
2022-09-17 06:50:00,0.635
2022-09-17 06:55:00,0.637
2022-09-17 07:00:00,0.64
2022-09-17 07:05:00,0.647
2022-09-17 07:10:00,0.654
2022-09-17 07:15:00,0.662
2022-09-17 07:20:00,0.669
2022-09-17 07:25:00,0.676
2022-09-17 07:30:00,0.684
2022-09-17 07:35:00,0.691
2022-09-17 07:40:00,0.698
2022-09-17 07:45:00,0.706
2022-09-17 07:50:00,0.713
2022-09-17 07:55:00,0.72
2022-09-17 08:00:00,0.728
2022-09-17 08:05:00,0.713
2022-09-17 08:10:00,0.698
2022-09-17 08:15:00,0.684
2022-09-17 08:20:00,0.669
2022-09-17 08:25:00,0.654
2022-09-17 08:30:00,0.639
2022-09-17 08:35:00,0.624
2022-09-17 08:40:00,0.61
2022-09-17 08:45:00,0.595
2022-09-17 08:50:00,0.58
2022-09-17 08:55:00,0.565
2022-09-17 09:00:00,0.55
2022-09-17 09:05:00,0.554
2022-09-17 09:10:00,0.557
2022-09-17 09:15:00,0.561
2022-09-17 09:20:00,0.564
2022-09-17 09:25:00,0.568
2022-09-17 09:30:00,0.571
2022-09-17 09:35:00,0.574
2022-09-17 09:40:00,0.578
2022-09-17 09:45:00,0.581
2022-09-17 09:50:00,0.585
2022-09-17 09:55:00,0.588
2022-09-17 10:00:00,0.592
2022-09-17 10:05:00,0.579
2022-09-17 10:10:00,0.567
2022-09-17 10:15:00,0.555
2022-09-17 10:20:00,0.543
2022-09-17 10:25:00,0.531
2022-09-17 10:30:00,0.519
2022-09-17 10:35:00,0.507
2022-09-17 10:40:00,0.495
2022-09-17 10:45:00,0.483
2022-09-17 10:50:00,0.471
2022-09-17 10:55:00,0.459
2022-09-17 11:00:00,0.447
2022-09-17 11:05:00,0.437
2022-09-17 11:10:00,0.427
2022-09-17 11:15:00,0.417
2022-09-17 11:20:00,0.407
2022-09-17 11:25:00,0.397
2022-09-17 11:30:00,0.387
2022-09-17 11:35:00,0.377
2022-09-17 11:40:00,0.367
2022-09-17 11:45:00,0.357
2022-09-17 11:50:00,0.347
2022-09-17 11:55:00,0.337
2022-09-17 12:00:00,0.327
2022-09-17 12:05:00,0.303
2022-09-17 12:10:00,0.278
2022-09-17 12:15:00,0.254
2022-09-17 12:20:00,0.23
2022-09-17 12:25:00,0.206
2022-09-17 12:30:00,0.182
2022-09-17 12:35:00,0.158
2022-09-17 12:40:00,0.134
2022-09-17 12:45:00,0.11
2022-09-17 12:50:00,0.086
2022-09-17 12:55:00,0.062
2022-09-17 13:00:00,0.038
2022-09-17 13:05:00,0.039
2022-09-17 13:10:00,0.04
2022-09-17 13:15:00,0.042
2022-09-17 13:20:00,0.043
2022-09-17 13:25:00,0.044
2022-09-17 13:30:00,0.045
2022-09-17 13:35:00,0.047
2022-09-17 13:40:00,0.048
2022-09-17 13:45:00,0.049
2022-09-17 13:50:00,0.05
2022-09-17 13:55:00,0.052
2022-09-17 14:00:00,0.053
2022-09-17 14:05:00,0.05
2022-09-17 14:10:00,0.047
2022-09-17 14:15:00,0.043
2022-09-17 14:20:00,0.04
2022-09-17 14:25:00,0.037
2022-09-17 14:30:00,0.034
2022-09-17 14:35:00,0.031
2022-09-17 14:40:00,0.028
2022-09-17 14:45:00,0.024
2022-09-17 14:50:00,0.021
2022-09-17 14:55:00,0.018
2022-09-17 15:00:00,0.015
2022-09-17 15:05:00,0.035
2022-09-17 15:10:00,0.056
2022-09-17 15:15:00,0.077
2022-09-17 15:20:00,0.097
2022-09-17 15:25:00,0.118
2022-09-17 15:30:00,0.138
2022-09-17 15:35:00,0.159
2022-09-17 15:40:00,0.179
2022-09-17 15:45:00,0.2
2022-09-17 15:50:00,0.22
2022-09-17 15:55:00,0.241
2022-09-17 16:00:00,0.262
2022-09-17 16:05:00,0.281
2022-09-17 16:10:00,0.301
2022-09-17 16:15:00,0.32
2022-09-17 16:20:00,0.34
2022-09-17 16:25:00,0.359
2022-09-17 16:30:00,0.379
2022-09-17 16:35:00,0.398
2022-09-17 16:40:00,0.418
2022-09-17 16:45:00,0.438
2022-09-17 16:50:00,0.457
2022-09-17 16:55:00,0.477
2022-09-17 17:00:00,0.496
2022-09-17 17:05:00,0.52
2022-09-17 17:10:00,0.543
2022-09-17 17:15:00,0.566
2022-09-17 17:20:00,0.59
2022-09-17 17:25:00,0.613
2022-09-17 17:30:00,0.637
2022-09-17 17:35:00,0.66
2022-09-17 17:40:00,0.683
2022-09-17 17:45:00,0.707
2022-09-17 17:50:00,0.73
2022-09-17 17:55:00,0.754
2022-09-17 18:00:00,0.777
2022-09-17 18:05:00,0.802
2022-09-17 18:10:00,0.826
2022-09-17 18:15:00,0.851
2022-09-17 18:20:00,0.876
2022-09-17 18:25:00,0.9
2022-09-17 18:30:00,0.925
2022-09-17 18:35:00,0.95
2022-09-17 18:40:00,0.975
2022-09-17 18:45:00,0.999
2022-09-17 18:50:00,1.024
2022-09-17 18:55:00,1.049
2022-09-17 19:00:00,1.073
2022-09-17 19:05:00,1.05
2022-09-17 19:10:00,1.026
2022-09-17 19:15:00,1.003
2022-09-17 19:20:00,0.979
2022-09-17 19:25:00,0.956
2022-09-17 19:30:00,0.932
2022-09-17 19:35:00,0.909
2022-09-17 19:40:00,0.885
2022-09-17 19:45:00,0.862
2022-09-17 19:50:00,0.838
2022-09-17 19:55:00,0.814
2022-09-17 20:00:00,0.791
2022-09-17 20:05:00,0.77
2022-09-17 20:10:00,0.749
2022-09-17 20:15:00,0.728
2022-09-17 20:20:00,0.707
2022-09-17 20:25:00,0.687
2022-09-17 20:30:00,0.666
2022-09-17 20:35:00,0.645
2022-09-17 20:40:00,0.624
2022-09-17 20:45:00,0.603
2022-09-17 20:50:00,0.582
2022-09-17 20:55:00,0.561
2022-09-17 21:00:00,0.54
2022-09-17 21:05:00,0.539
2022-09-17 21:10:00,0.538
2022-09-17 21:15:00,0.536
2022-09-17 21:20:00,0.535
2022-09-17 21:25:00,0.533
2022-09-17 21:30:00,0.532
2022-09-17 21:35:00,0.531
2022-09-17 21:40:00,0.529
2022-09-17 21:45:00,0.528
2022-09-17 21:50:00,0.526
2022-09-17 21:55:00,0.525
2022-09-17 22:00:00,0.524
2022-09-17 22:05:00,0.507
2022-09-17 22:10:00,0.491
2022-09-17 22:15:00,0.475
2022-09-17 22:20:00,0.459
2022-09-17 22:25:00,0.443
2022-09-17 22:30:00,0.426
2022-09-17 22:35:00,0.41
2022-09-17 22:40:00,0.394
2022-09-17 22:45:00,0.378
2022-09-17 22:50:00,0.362
2022-09-17 22:55:00,0.345
2022-09-17 23:00:00,0.329
2022-09-17 23:05:00,0.318
2022-09-17 23:10:00,0.307
2022-09-17 23:15:00,0.296
2022-09-17 23:20:00,0.286
2022-09-17 23:25:00,0.275
2022-09-17 23:30:00,0.264
2022-09-17 23:35:00,0.253
2022-09-17 23:40:00,0.242
2022-09-17 23:45:00,0.231
2022-09-17 23:50:00,0.22
2022-09-17 23:55:00,0.209
2022-09-18 00:00:00,0.198
2022-09-18 00:05:00,0.198
2022-09-18 00:10:00,0.199
2022-09-18 00:15:00,0.199
2022-09-18 00:20:00,0.199
2022-09-18 00:25:00,0.199
2022-09-18 00:30:00,0.2
2022-09-18 00:35:00,0.2
2022-09-18 00:40:00,0.2
2022-09-18 00:45:00,0.2
2022-09-18 00:50:00,0.201
2022-09-18 00:55:00,0.201
2022-09-18 01:00:00,0.201
2022-09-18 01:05:00,0.198
2022-09-18 01:10:00,0.195
2022-09-18 01:15:00,0.192
2022-09-18 01:20:00,0.189
2022-09-18 01:25:00,0.186
2022-09-18 01:30:00,0.183
2022-09-18 01:35:00,0.18
2022-09-18 01:40:00,0.177
2022-09-18 01:45:00,0.174
2022-09-18 01:50:00,0.171
2022-09-18 01:55:00,0.168
2022-09-18 02:00:00,0.165
2022-09-18 02:05:00,0.168
2022-09-18 02:10:00,0.171
2022-09-18 02:15:00,0.174
2022-09-18 02:20:00,0.177
2022-09-18 02:25:00,0.18
2022-09-18 02:30:00,0.184
2022-09-18 02:35:00,0.187
2022-09-18 02:40:00,0.19
2022-09-18 02:45:00,0.193
2022-09-18 02:50:00,0.196
2022-09-18 02:55:00,0.199
2022-09-18 03:00:00,0.202
2022-09-18 03:05:00,0.206
2022-09-18 03:10:00,0.211
2022-09-18 03:15:00,0.215
2022-09-18 03:20:00,0.219
2022-09-18 03:25:00,0.223
2022-09-18 03:30:00,0.228
2022-09-18 03:35:00,0.232
2022-09-18 03:40:00,0.236
2022-09-18 03:45:00,0.24
2022-09-18 03:50:00,0.244
2022-09-18 03:55:00,0.249
2022-09-18 04:00:00,0.253
2022-09-18 04:05:00,0.251
2022-09-18 04:10:00,0.25
2022-09-18 04:15:00,0.248
2022-09-18 04:20:00,0.247
2022-09-18 04:25:00,0.245
2022-09-18 04:30:00,0.244
2022-09-18 04:35:00,0.242
2022-09-18 04:40:00,0.241
2022-09-18 04:45:00,0.239
2022-09-18 04:50:00,0.238
2022-09-18 04:55:00,0.236
2022-09-18 05:00:00,0.235
2022-09-18 05:05:00,0.229
2022-09-18 05:10:00,0.223
2022-09-18 05:15:00,0.217
2022-09-18 05:20:00,0.211
2022-09-18 05:25:00,0.205
2022-09-18 05:30:00,0.199
2022-09-18 05:35:00,0.193
2022-09-18 05:40:00,0.187
2022-09-18 05:45:00,0.181
2022-09-18 05:50:00,0.175
2022-09-18 05:55:00,0.17
2022-09-18 06:00:00,0.164
2022-09-18 06:05:00,0.187
2022-09-18 06:10:00,0.211
2022-09-18 06:15:00,0.234
2022-09-18 06:20:00,0.258
2022-09-18 06:25:00,0.281
2022-09-18 06:30:00,0.305
2022-09-18 06:35:00,0.329
2022-09-18 06:40:00,0.352
2022-09-18 06:45:00,0.376
2022-09-18 06:50:00,0.399
2022-09-18 06:55:00,0.423
2022-09-18 07:00:00,0.447
2022-09-18 07:05:00,0.456
2022-09-18 07:10:00,0.465
2022-09-18 07:15:00,0.474
2022-09-18 07:20:00,0.483
2022-09-18 07:25:00,0.492
2022-09-18 07:30:00,0.501
2022-09-18 07:35:00,0.51
2022-09-18 07:40:00,0.519
2022-09-18 07:45:00,0.528
2022-09-18 07:50:00,0.537
2022-09-18 07:55:00,0.546
2022-09-18 08:00:00,0.555
2022-09-18 08:05:00,0.55
2022-09-18 08:10:00,0.546
2022-09-18 08:15:00,0.542
2022-09-18 08:20:00,0.538
2022-09-18 08:25:00,0.534
2022-09-18 08:30:00,0.53
2022-09-18 08:35:00,0.526
2022-09-18 08:40:00,0.522
2022-09-18 08:45:00,0.518
2022-09-18 08:50:00,0.514
2022-09-18 08:55:00,0.509
2022-09-18 09:00:00,0.505
2022-09-18 09:05:00,0.508
